Entity,,,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,,,Total,Total_Group_Pct,Anonymous,Anonymous_Group_Pct,Verified,Verified_Group_Pct,Anonymous,Anonymous_Group_Pct,Email_password,Email_password_Group_Pct,Penn_key_sso,Penn_key_sso_Group_Pct,Penn_mpm_sso,Penn_mpm_sso_Group_Pct,Penn_sso,Penn_sso_Group_Pct,Total,Total_Group_Pct,Mild,Mild_Group_Pct,Moderate,Moderate_Group_Pct,Severe,Severe_Group_Pct,No,No_Group_Pct,Yes,Yes_Group_Pct,Total,Total_Group_Pct,Clinical,Clinical_Group_Pct,Sub-clinical,Sub-clinical_Group_Pct,Care_manager,Care_manager_Group_Pct,Chaplain,Chaplain_Group_Pct,Clinician,Clinician_Group_Pct,Coach,Coach_Group_Pct,Other,Other_Group_Pct,Peer,Peer_Group_Pct,Psychiatrist,Psychiatrist_Group_Pct,Psychologist,Psychologist_Group_Pct,Undefined,Undefined_Group_Pct,Total,Total_Group_Pct,Total,Total_Group_Pct,App,App_Group_Pct,Article,Article_Group_Pct,Podcast,Podcast_Group_Pct,Video,Video_Group_Pct,Worksheet,Worksheet_Group_Pct
Year,Month,Screening Session,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,12,1,0,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,12,1,1,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,12,1,1,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,12,1,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,12,1,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,6.0,1.0,0.0,0.0,4.0,0.6666666666666666,2.0,0.3333333333333333,0.0,0.0,0.0,0.0
2023,1,0,0,0,0,493.0,1.0,258.0,0.5233265720081136,235.0,0.4766734279918864,258.0,0.5233265720081136,0.0,0.0,91.0,0.1845841784989858,0.0,0.0,144.0,0.2920892494929006,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,0,0,0,1,81.0,1.0,31.0,0.38271604938271603,50.0,0.6172839506172839,31.0,0.38271604938271603,0.0,0.0,22.0,0.2716049382716049,0.0,0.0,28.0,0.345679012345679,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,315.0,1.0,5.0,0.015873015873015872,61.0,0.19365079365079366,225.0,0.7142857142857143,23.0,0.07301587301587302,1.0,0.0031746031746031746
2023,1,0,0,1,0,93.0,1.0,9.0,0.0967741935483871,84.0,0.9032258064516129,9.0,0.0967741935483871,0.0,0.0,40.0,0.43010752688172044,0.0,0.0,44.0,0.4731182795698925,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,178.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,0,0,1,1,17.0,1.0,3.0,0.17647058823529413,14.0,0.8235294117647058,3.0,0.17647058823529413,0.0,0.0,5.0,0.29411764705882354,0.0,0.0,9.0,0.5294117647058824,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,96.0,1.0,208.0,1.0,6.0,0.028846153846153848,37.0,0.1778846153846154,150.0,0.7211538461538461,14.0,0.0673076923076923,1.0,0.004807692307692308
2023,1,0,1,0,0,39.0,1.0,22.0,0.5641025641025641,17.0,0.4358974358974359,22.0,0.5641025641025641,0.0,0.0,4.0,0.10256410256410256,0.0,0.0,13.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,41.0,1.0,19.0,0.4634146341463415,22.0,0.5365853658536586,0.0,0.0,0.0,0.0,19.0,0.4634146341463415,11.0,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2682926829268293,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,0,1,0,1,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,1.0,0.0,0.0,3.0,0.3333333333333333,6.0,0.6666666666666666,0.0,0.0,0.0,0.0
2023,1,0,1,1,0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9.0,1.0,1.0,0.1111111111111111,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,6.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,0,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,1,1,0,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2023,1,1,0,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2023,1,1,1,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,1,1,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
2023,1,1,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,1,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,6.0,1.0,0.0,0.0,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,0.0,0.0
2023,2,0,0,0,0,395.0,1.0,223.0,0.5645569620253165,172.0,0.43544303797468353,223.0,0.5645569620253165,0.0,0.0,70.0,0.17721518987341772,0.0,0.0,102.0,0.2582278481012658,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,0,0,0,1,39.0,1.0,19.0,0.48717948717948717,20.0,0.5128205128205128,19.0,0.48717948717948717,0.0,0.0,5.0,0.1282051282051282,0.0,0.0,15.0,0.38461538461538464,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,107.0,1.0,1.0,0.009345794392523364,56.0,0.5233644859813084,43.0,0.40186915887850466,7.0,0.06542056074766354,0.0,0.0
2023,2,0,0,1,0,78.0,1.0,3.0,0.038461538461538464,75.0,0.9615384615384616,3.0,0.038461538461538464,0.0,0.0,31.0,0.3974358974358974,0.0,0.0,44.0,0.5641025641025641,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,146.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,0,0,1,1,16.0,1.0,2.0,0.125,14.0,0.875,2.0,0.125,0.0,0.0,4.0,0.25,0.0,0.0,10.0,0.625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,70.0,1.0,74.0,1.0,0.0,0.0,14.0,0.1891891891891892,44.0,0.5945945945945946,16.0,0.21621621621621623,0.0,0.0
2023,2,0,1,0,0,37.0,1.0,21.0,0.5675675675675675,16.0,0.43243243243243246,21.0,0.5675675675675675,0.0,0.0,6.0,0.16216216216216217,0.0,0.0,10.0,0.2702702702702703,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,47.0,1.0,25.0,0.5319148936170213,22.0,0.46808510638297873,0.0,0.0,1.0,0.02127659574468085,25.0,0.5319148936170213,11.0,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2127659574468085,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,0,1,1,0,4.0,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.25,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,1.0,1.0,0.2,4.0,0.8,0.0,0.0,1.0,0.2,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,8.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,0,1,1,1,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,10.0,1.0,6.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,5.0,0.8333333333333334,0.0,0.0
2023,2,1,0,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,1,1,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,1.0,0.14285714285714285,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,1,1,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,1,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,2,1,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3,0,0,0,0,468.0,1.0,257.0,0.5491452991452992,211.0,0.45085470085470086,257.0,0.5491452991452992,0.0,0.0,108.0,0.23076923076923078,0.0,0.0,103.0,0.22008547008547008,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,0,0,0,1,34.0,1.0,13.0,0.38235294117647056,21.0,0.6176470588235294,13.0,0.38235294117647056,0.0,0.0,5.0,0.14705882352941177,0.0,0.0,16.0,0.47058823529411764,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,177.0,1.0,2.0,0.011299435028248588,35.0,0.1977401129943503,127.0,0.7175141242937854,13.0,0.07344632768361582,0.0,0.0
2023,3,0,0,1,0,174.0,1.0,9.0,0.05172413793103448,165.0,0.9482758620689655,9.0,0.05172413793103448,0.0,0.0,45.0,0.25862068965517243,0.0,0.0,120.0,0.6896551724137931,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,319.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,0,0,1,1,17.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,3.0,0.17647058823529413,0.0,0.0,14.0,0.8235294117647058,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,135.0,1.0,123.0,1.0,1.0,0.008130081300813009,23.0,0.18699186991869918,93.0,0.7560975609756098,6.0,0.04878048780487805,0.0,0.0
2023,3,0,1,0,0,69.0,1.0,37.0,0.5362318840579711,32.0,0.463768115942029,37.0,0.5362318840579711,0.0,0.0,13.0,0.18840579710144928,0.0,0.0,19.0,0.2753623188405797,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,62.0,1.0,30.0,0.4838709677419355,32.0,0.5161290322580645,0.0,0.0,0.0,0.0,30.0,0.4838709677419355,19.0,0.3064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.20967741935483872,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,0,1,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,0,1,1,0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,1.0,0.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,1.0,1.0,0.1,9.0,0.9,0.0,0.0,0.0,0.0,1.0,0.1,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,16.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,0,1,1,1,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0
2023,3,1,0,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,3.0,1.0,0.0,0.0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
2023,3,1,1,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,1.0,3.0,0.6,2.0,0.4,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,1,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,6.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,3,1,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,4,0,0,0,0,431.0,1.0,233.0,0.5406032482598608,198.0,0.4593967517401392,233.0,0.5406032482598608,0.0,0.0,80.0,0.18561484918793503,0.0,0.0,118.0,0.2737819025522042,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,4,0,0,0,1,44.0,1.0,13.0,0.29545454545454547,31.0,0.7045454545454546,13.0,0.29545454545454547,0.0,0.0,15.0,0.3409090909090909,0.0,0.0,16.0,0.36363636363636365,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,134.0,1.0,0.0,0.0,77.0,0.5746268656716418,51.0,0.3805970149253731,6.0,0.04477611940298507,0.0,0.0
2023,4,0,0,1,0,133.0,1.0,10.0,0.07518796992481203,123.0,0.924812030075188,10.0,0.07518796992481203,0.0,0.0,35.0,0.2631578947368421,0.0,0.0,88.0,0.6616541353383458,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,249.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,4,0,0,1,1,11.0,1.0,1.0,0.09090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,3.0,0.2727272727272727,0.0,0.0,7.0,0.6363636363636364,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,97.0,1.0,83.0,1.0,0.0,0.0,24.0,0.2891566265060241,49.0,0.5903614457831325,10.0,0.12048192771084337,0.0,0.0
2023,4,0,1,0,0,39.0,1.0,24.0,0.6153846153846154,15.0,0.38461538461538464,24.0,0.6153846153846154,0.0,0.0,8.0,0.20512820512820512,0.0,0.0,7.0,0.1794871794871795,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,68.0,1.0,28.0,0.4117647058823529,40.0,0.5882352941176471,0.0,0.0,0.0,0.0,28.0,0.4117647058823529,13.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.39705882352941174,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,4,0,1,0,1,3.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,1.0,0.14285714285714285,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,0.0,,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
