Entity,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,Total,Total_Group_Pct,Anonymous,Anonymous_Group_Pct,Verified,Verified_Group_Pct,Anonymous,Anonymous_Group_Pct,Email_password,Email_password_Group_Pct,Penn_key_sso,Penn_key_sso_Group_Pct,Penn_mpm_sso,Penn_mpm_sso_Group_Pct,Penn_sso,Penn_sso_Group_Pct,Total,Total_Group_Pct,Mild,Mild_Group_Pct,Moderate,Moderate_Group_Pct,Severe,Severe_Group_Pct,No,No_Group_Pct,Yes,Yes_Group_Pct,Total,Total_Group_Pct,Clinical,Clinical_Group_Pct,Sub-clinical,Sub-clinical_Group_Pct,Care_manager,Care_manager_Group_Pct,Chaplain,Chaplain_Group_Pct,Clinician,Clinician_Group_Pct,Coach,Coach_Group_Pct,Other,Other_Group_Pct,Peer,Peer_Group_Pct,Psychiatrist,Psychiatrist_Group_Pct,Psychologist,Psychologist_Group_Pct,Undefined,Undefined_Group_Pct,Total,Total_Group_Pct,Total,Total_Group_Pct,App,App_Group_Pct,Article,Article_Group_Pct,Podcast,Podcast_Group_Pct,Video,Video_Group_Pct,Worksheet,Worksheet_Group_Pct
Year,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,0,0,1,1480.0,1.0,971.0,0.6560810810810811,509.0,0.3439189189189189,971.0,0.6560810810810811,0.0,0.0,329.0,0.2222972972972973,0.0,0.0,180.0,0.12162162162162163,36.0,1.0,19.0,0.5277777777777778,15.0,0.4166666666666667,2.0,0.05555555555555555,34.0,0.9444444444444444,2.0,0.05555555555555555,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5382.0,1.0,1.0,0.0001858045336306206,736.0,0.13675213675213677,3115.0,0.5787811222593832,1525.0,0.2833519137866964,5.0,0.0009290226681531029
2022,0,1,0,2275.0,1.0,1290.0,0.567032967032967,985.0,0.432967032967033,1290.0,0.567032967032967,0.0,0.0,586.0,0.25758241758241757,0.0,0.0,399.0,0.1753846153846154,30.0,1.0,13.0,0.43333333333333335,13.0,0.43333333333333335,4.0,0.13333333333333333,25.0,0.8333333333333334,5.0,0.16666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4116.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,0,1,1,490.0,1.0,222.0,0.4530612244897959,268.0,0.5469387755102041,222.0,0.4530612244897959,0.0,0.0,156.0,0.3183673469387755,0.0,0.0,112.0,0.22857142857142856,15.0,1.0,9.0,0.6,5.0,0.3333333333333333,1.0,0.06666666666666667,14.0,0.9333333333333333,1.0,0.06666666666666667,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1914.0,1.0,3043.0,1.0,1.0,0.00032862306933946765,343.0,0.1127177127834374,2044.0,0.6717055537298718,648.0,0.21294774893197502,7.0,0.0023003614853762734
2022,1,0,0,717.0,1.0,420.0,0.5857740585774058,297.0,0.41422594142259417,420.0,0.5857740585774058,0.0,0.0,209.0,0.2914923291492329,0.0,0.0,88.0,0.12273361227336123,180.0,1.0,77.0,0.42777777777777776,99.0,0.55,4.0,0.022222222222222223,161.0,0.8944444444444445,19.0,0.10555555555555556,955.0,1.0,492.0,0.5151832460732985,463.0,0.4848167539267016,259.0,0.2712041884816754,2.0,0.0020942408376963353,489.0,0.512041884816754,188.0,0.1968586387434555,0.0,0.0,0.0,0.0,3.0,0.0031413612565445027,0.0,0.0,14.0,0.014659685863874346,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,1,0,1,42.0,1.0,5.0,0.11904761904761904,37.0,0.8809523809523809,5.0,0.11904761904761904,0.0,0.0,31.0,0.7380952380952381,0.0,0.0,6.0,0.14285714285714285,17.0,1.0,8.0,0.47058823529411764,8.0,0.47058823529411764,1.0,0.058823529411764705,15.0,0.8823529411764706,2.0,0.11764705882352941,63.0,1.0,21.0,0.3333333333333333,42.0,0.6666666666666666,17.0,0.2698412698412698,0.0,0.0,21.0,0.3333333333333333,22.0,0.3492063492063492,1.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.031746031746031744,0.0,,145.0,1.0,0.0,0.0,60.0,0.41379310344827586,41.0,0.2827586206896552,44.0,0.30344827586206896,0.0,0.0
2022,1,1,0,62.0,1.0,11.0,0.1774193548387097,51.0,0.8225806451612904,11.0,0.1774193548387097,0.0,0.0,39.0,0.6290322580645161,0.0,0.0,12.0,0.1935483870967742,33.0,1.0,13.0,0.3939393939393939,19.0,0.5757575757575758,1.0,0.030303030303030304,32.0,0.9696969696969697,1.0,0.030303030303030304,112.0,1.0,38.0,0.3392857142857143,74.0,0.6607142857142857,37.0,0.33035714285714285,1.0,0.008928571428571428,38.0,0.3392857142857143,35.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008928571428571428,173.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2022,1,1,1,41.0,1.0,9.0,0.21951219512195122,32.0,0.7804878048780488,9.0,0.21951219512195122,0.0,0.0,24.0,0.5853658536585366,0.0,0.0,8.0,0.1951219512195122,14.0,1.0,6.0,0.42857142857142855,6.0,0.42857142857142855,2.0,0.14285714285714285,13.0,0.9285714285714286,1.0,0.07142857142857142,69.0,1.0,18.0,0.2608695652173913,51.0,0.7391304347826086,30.0,0.43478260869565216,1.0,0.014492753623188406,18.0,0.2608695652173913,19.0,0.2753623188405797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014492753623188406,192.0,1.0,146.0,1.0,0.0,0.0,43.0,0.2945205479452055,61.0,0.4178082191780822,37.0,0.2534246575342466,5.0,0.03424657534246575
2023,0,0,0,4942.0,1.0,2458.0,0.49736948603804126,2484.0,0.5026305139619587,2458.0,0.49736948603804126,0.0,0.0,1090.0,0.22055847834884662,0.0,0.0,1394.0,0.2820720356131121,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,0,0,1,500.0,1.0,182.0,0.364,318.0,0.636,182.0,0.364,0.0,0.0,133.0,0.266,0.0,0.0,185.0,0.37,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1872.0,1.0,21.0,0.011217948717948718,510.0,0.2724358974358974,770.0,0.4113247863247863,567.0,0.30288461538461536,4.0,0.002136752136752137
2023,0,1,0,1548.0,1.0,146.0,0.09431524547803617,1402.0,0.9056847545219638,146.0,0.09431524547803617,0.0,0.0,559.0,0.3611111111111111,0.0,0.0,843.0,0.5445736434108527,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3695.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
