,source,target,color,path,label,value,level
0,0,1,"rgba(0,0,255,0.2)",no_symptoms-->mild-->inconclusive-->inconclusive-->mild,no_symptoms-->mild-->inconclusive-->inconclusive-->mild,1,0
1,0,1,"rgba(0,0,255,0.2)",no_symptoms-->moderately_severe-->inconclusive-->inconclusive-->mild,no_symptoms-->moderately_severe-->inconclusive-->inconclusive-->mild,1,0
2,0,1,"rgba(0,0,255,0.2)",no_symptoms-->inconclusive-->inconclusive-->inconclusive-->mild,no_symptoms-->inconclusive-->inconclusive-->inconclusive-->mild,572,0
3,1,21,"rgba(0,255,0,0.2)",no_symptoms-->mild-->inconclusive-->inconclusive-->mild,no_symptoms-->mild-->inconclusive-->inconclusive-->mild,1,4
4,1,21,"rgba(0,255,0,0.2)",no_symptoms-->moderately_severe-->inconclusive-->inconclusive-->mild,no_symptoms-->moderately_severe-->inconclusive-->inconclusive-->mild,1,4
5,1,21,"rgba(0,255,0,0.2)",no_symptoms-->inconclusive-->inconclusive-->inconclusive-->mild,no_symptoms-->inconclusive-->inconclusive-->inconclusive-->mild,572,4
6,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->no_symptoms-->mild,mild-->no_symptoms-->no_symptoms-->no_symptoms-->mild,48,0
7,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->followup_sensitivity-->moderate,mild-->no_symptoms-->no_symptoms-->followup_sensitivity-->moderate,2,0
8,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->inconclusive-->inconclusive,mild-->no_symptoms-->no_symptoms-->inconclusive-->inconclusive,1,0
9,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->no_symptoms-->mild,mild-->no_symptoms-->mild-->no_symptoms-->mild,124,0
10,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->followup_sensitivity-->moderate,mild-->no_symptoms-->mild-->followup_sensitivity-->moderate,9,0
11,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->followup_efficiency-->moderate,mild-->no_symptoms-->mild-->followup_efficiency-->moderate,4,0
12,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->inconclusive-->inconclusive,mild-->no_symptoms-->mild-->inconclusive-->inconclusive,1,0
13,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->no_symptoms-->moderate,mild-->no_symptoms-->moderate-->no_symptoms-->moderate,13,0
14,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->followup_sensitivity-->moderate,mild-->no_symptoms-->moderate-->followup_sensitivity-->moderate,2,0
15,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->followup_efficiency-->moderate,mild-->no_symptoms-->moderate-->followup_efficiency-->moderate,1,0
16,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->inconclusive-->inconclusive,mild-->no_symptoms-->moderate-->inconclusive-->inconclusive,1,0
17,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->severe-->no_symptoms-->moderate,mild-->no_symptoms-->severe-->no_symptoms-->moderate,1,0
18,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->inconclusive-->inconclusive-->inconclusive,mild-->no_symptoms-->inconclusive-->inconclusive-->inconclusive,4,0
19,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->no_symptoms-->mild,mild-->mild-->no_symptoms-->no_symptoms-->mild,77,0
20,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->followup_sensitivity-->moderate,mild-->mild-->no_symptoms-->followup_sensitivity-->moderate,3,0
21,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->followup_efficiency-->moderate,mild-->mild-->no_symptoms-->followup_efficiency-->moderate,4,0
22,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->inconclusive-->inconclusive,mild-->mild-->no_symptoms-->inconclusive-->inconclusive,2,0
23,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->no_symptoms-->mild,mild-->mild-->mild-->no_symptoms-->mild,250,0
24,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->followup_sensitivity-->moderate,mild-->mild-->mild-->followup_sensitivity-->moderate,45,0
25,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->followup_efficiency-->moderate,mild-->mild-->mild-->followup_efficiency-->moderate,26,0
26,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->inconclusive-->inconclusive,mild-->mild-->mild-->inconclusive-->inconclusive,6,0
27,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->no_symptoms-->moderate,mild-->mild-->moderate-->no_symptoms-->moderate,43,0
28,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->followup_sensitivity-->moderate,mild-->mild-->moderate-->followup_sensitivity-->moderate,13,0
29,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->followup_efficiency-->moderate,mild-->mild-->moderate-->followup_efficiency-->moderate,7,0
30,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->inconclusive-->inconclusive,mild-->mild-->moderate-->inconclusive-->inconclusive,1,0
31,0,2,"rgba(0,255,0,0.2)",mild-->mild-->severe-->no_symptoms-->moderate,mild-->mild-->severe-->no_symptoms-->moderate,2,0
32,0,2,"rgba(0,255,0,0.2)",mild-->mild-->severe-->followup_sensitivity-->moderate,mild-->mild-->severe-->followup_sensitivity-->moderate,1,0
33,0,2,"rgba(0,255,0,0.2)",mild-->mild-->severe-->followup_efficiency-->moderate,mild-->mild-->severe-->followup_efficiency-->moderate,2,0
34,0,2,"rgba(0,255,0,0.2)",mild-->mild-->inconclusive-->no_symptoms-->inconclusive,mild-->mild-->inconclusive-->no_symptoms-->inconclusive,1,0
35,0,2,"rgba(0,255,0,0.2)",mild-->mild-->inconclusive-->inconclusive-->inconclusive,mild-->mild-->inconclusive-->inconclusive-->inconclusive,13,0
36,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->no_symptoms-->moderate,mild-->moderate-->no_symptoms-->no_symptoms-->moderate,13,0
37,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->followup_sensitivity-->moderate,mild-->moderate-->no_symptoms-->followup_sensitivity-->moderate,1,0
38,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->followup_efficiency-->moderate,mild-->moderate-->no_symptoms-->followup_efficiency-->moderate,2,0
39,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->inconclusive-->inconclusive,mild-->moderate-->no_symptoms-->inconclusive-->inconclusive,1,0
40,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->no_symptoms-->moderate,mild-->moderate-->mild-->no_symptoms-->moderate,62,0
41,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->followup_sensitivity-->moderate,mild-->moderate-->mild-->followup_sensitivity-->moderate,8,0
42,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->followup_efficiency-->moderate,mild-->moderate-->mild-->followup_efficiency-->moderate,10,0
43,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->inconclusive-->inconclusive,mild-->moderate-->mild-->inconclusive-->inconclusive,2,0
44,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->moderate-->no_symptoms-->moderate,mild-->moderate-->moderate-->no_symptoms-->moderate,23,0
45,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->moderate-->followup_sensitivity-->moderate,mild-->moderate-->moderate-->followup_sensitivity-->moderate,2,0
46,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->moderate-->followup_efficiency-->moderate,mild-->moderate-->moderate-->followup_efficiency-->moderate,8,0
47,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->severe-->no_symptoms-->moderate,mild-->moderate-->severe-->no_symptoms-->moderate,2,0
48,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->severe-->followup_sensitivity-->moderate,mild-->moderate-->severe-->followup_sensitivity-->moderate,1,0
49,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->severe-->followup_efficiency-->moderate,mild-->moderate-->severe-->followup_efficiency-->moderate,1,0
50,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->inconclusive-->inconclusive-->inconclusive,mild-->moderate-->inconclusive-->inconclusive-->inconclusive,5,0
51,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,mild-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,4,0
52,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->mild-->no_symptoms-->moderate,mild-->moderately_severe-->mild-->no_symptoms-->moderate,6,0
53,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->mild-->followup_sensitivity-->moderate,mild-->moderately_severe-->mild-->followup_sensitivity-->moderate,2,0
54,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->mild-->followup_efficiency-->moderate,mild-->moderately_severe-->mild-->followup_efficiency-->moderate,2,0
55,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->moderate-->no_symptoms-->moderate,mild-->moderately_severe-->moderate-->no_symptoms-->moderate,5,0
56,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->moderate-->followup_sensitivity-->moderate,mild-->moderately_severe-->moderate-->followup_sensitivity-->moderate,2,0
57,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->moderate-->followup_efficiency-->moderate,mild-->moderately_severe-->moderate-->followup_efficiency-->moderate,1,0
58,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->severe-->followup_sensitivity-->moderate,mild-->moderately_severe-->severe-->followup_sensitivity-->moderate,1,0
59,0,2,"rgba(0,255,0,0.2)",mild-->inconclusive-->severe-->no_symptoms-->inconclusive,mild-->inconclusive-->severe-->no_symptoms-->inconclusive,1,0
60,0,2,"rgba(0,255,0,0.2)",mild-->inconclusive-->inconclusive-->inconclusive-->inconclusive,mild-->inconclusive-->inconclusive-->inconclusive-->inconclusive,49,0
61,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->no_symptoms-->no_symptoms-->mild,moderate-->no_symptoms-->no_symptoms-->no_symptoms-->mild,1,0
62,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->mild-->no_symptoms-->mild,moderate-->no_symptoms-->mild-->no_symptoms-->mild,8,0
63,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate-->no_symptoms-->mild-->followup_sensitivity-->moderate,1,0
64,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate-->no_symptoms-->moderate-->no_symptoms-->moderate,15,0
65,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate-->no_symptoms-->moderate-->followup_sensitivity-->moderate,2,0
66,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->moderate,moderate-->no_symptoms-->severe-->no_symptoms-->moderate,2,0
67,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->severe,moderate-->no_symptoms-->severe-->no_symptoms-->severe,5,0
68,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_sensitivity-->moderate,moderate-->no_symptoms-->severe-->followup_sensitivity-->moderate,1,0
69,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_efficiency-->moderate,moderate-->no_symptoms-->severe-->followup_efficiency-->moderate,1,0
70,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->no_symptoms-->no_symptoms-->mild,moderate-->mild-->no_symptoms-->no_symptoms-->mild,2,0
71,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->no_symptoms-->mild,moderate-->mild-->mild-->no_symptoms-->mild,61,0
72,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_sensitivity-->moderate,moderate-->mild-->mild-->followup_sensitivity-->moderate,15,0
73,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_efficiency-->moderate,moderate-->mild-->mild-->followup_efficiency-->moderate,8,0
74,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->inconclusive-->inconclusive,moderate-->mild-->mild-->inconclusive-->inconclusive,2,0
75,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->no_symptoms-->moderate,moderate-->mild-->moderate-->no_symptoms-->moderate,93,0
76,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_sensitivity-->moderate,moderate-->mild-->moderate-->followup_sensitivity-->moderate,14,0
77,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_efficiency-->moderate,moderate-->mild-->moderate-->followup_efficiency-->moderate,13,0
78,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->inconclusive-->inconclusive,moderate-->mild-->moderate-->inconclusive-->inconclusive,2,0
79,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->no_symptoms-->moderate,moderate-->mild-->severe-->no_symptoms-->moderate,20,0
80,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_sensitivity-->moderate,moderate-->mild-->severe-->followup_sensitivity-->moderate,7,0
81,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_efficiency-->moderate,moderate-->mild-->severe-->followup_efficiency-->moderate,13,0
82,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->inconclusive-->inconclusive,moderate-->mild-->severe-->inconclusive-->inconclusive,1,0
83,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->inconclusive-->inconclusive-->inconclusive,moderate-->mild-->inconclusive-->inconclusive-->inconclusive,6,0
84,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate-->moderate-->no_symptoms-->no_symptoms-->moderate,1,0
85,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->no_symptoms-->moderate,moderate-->moderate-->mild-->no_symptoms-->moderate,43,0
86,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_sensitivity-->moderate,moderate-->moderate-->mild-->followup_sensitivity-->moderate,13,0
87,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_efficiency-->moderate,moderate-->moderate-->mild-->followup_efficiency-->moderate,10,0
88,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->inconclusive-->inconclusive,moderate-->moderate-->mild-->inconclusive-->inconclusive,2,0
89,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->no_symptoms-->moderate,moderate-->moderate-->moderate-->no_symptoms-->moderate,83,0
90,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_sensitivity-->moderate,moderate-->moderate-->moderate-->followup_sensitivity-->moderate,27,0
91,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_efficiency-->moderate,moderate-->moderate-->moderate-->followup_efficiency-->moderate,22,0
92,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->inconclusive-->inconclusive,moderate-->moderate-->moderate-->inconclusive-->inconclusive,2,0
93,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->moderate,moderate-->moderate-->severe-->no_symptoms-->moderate,29,0
94,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->severe,moderate-->moderate-->severe-->no_symptoms-->severe,3,0
95,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->moderate,moderate-->moderate-->severe-->followup_sensitivity-->moderate,15,0
96,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->severe,moderate-->moderate-->severe-->followup_sensitivity-->severe,4,0
97,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->moderate,moderate-->moderate-->severe-->followup_efficiency-->moderate,15,0
98,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->severe,moderate-->moderate-->severe-->followup_efficiency-->severe,1,0
99,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->inconclusive-->inconclusive-->inconclusive,moderate-->moderate-->inconclusive-->inconclusive-->inconclusive,11,0
100,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,moderate-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,1,0
101,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->no_symptoms-->inconclusive-->inconclusive,moderate-->moderately_severe-->no_symptoms-->inconclusive-->inconclusive,1,0
102,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->no_symptoms-->moderate,moderate-->moderately_severe-->mild-->no_symptoms-->moderate,25,0
103,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate-->moderately_severe-->mild-->followup_sensitivity-->moderate,3,0
104,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_efficiency-->moderate,moderate-->moderately_severe-->mild-->followup_efficiency-->moderate,1,0
105,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate-->moderately_severe-->moderate-->no_symptoms-->moderate,21,0
106,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate-->moderately_severe-->moderate-->followup_sensitivity-->moderate,14,0
107,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate-->moderately_severe-->moderate-->followup_efficiency-->moderate,16,0
108,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->inconclusive-->inconclusive,moderate-->moderately_severe-->moderate-->inconclusive-->inconclusive,1,0
109,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->moderate,moderate-->moderately_severe-->severe-->no_symptoms-->moderate,9,0
110,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->severe,moderate-->moderately_severe-->severe-->no_symptoms-->severe,1,0
111,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate-->moderately_severe-->severe-->followup_sensitivity-->moderate,2,0
112,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->severe,moderate-->moderately_severe-->severe-->followup_sensitivity-->severe,1,0
113,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate-->moderately_severe-->severe-->followup_efficiency-->moderate,11,0
114,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,moderate-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,5,0
115,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->no_symptoms-->no_symptoms-->severe,moderate-->severe-->no_symptoms-->no_symptoms-->severe,1,0
116,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->mild-->no_symptoms-->severe,moderate-->severe-->mild-->no_symptoms-->severe,1,0
117,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->mild-->followup_efficiency-->severe,moderate-->severe-->mild-->followup_efficiency-->severe,1,0
118,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->moderate-->no_symptoms-->severe,moderate-->severe-->moderate-->no_symptoms-->severe,4,0
119,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->moderate-->followup_sensitivity-->severe,moderate-->severe-->moderate-->followup_sensitivity-->severe,2,0
120,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->severe-->no_symptoms-->severe,moderate-->severe-->severe-->no_symptoms-->severe,2,0
121,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->severe-->followup_sensitivity-->severe,moderate-->severe-->severe-->followup_sensitivity-->severe,1,0
122,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->severe-->followup_efficiency-->severe,moderate-->severe-->severe-->followup_efficiency-->severe,1,0
123,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->inconclusive-->inconclusive-->inconclusive,moderate-->severe-->inconclusive-->inconclusive-->inconclusive,3,0
124,0,3,"rgba(255,128,0,0.2)",moderate-->inconclusive-->moderate-->inconclusive-->inconclusive,moderate-->inconclusive-->moderate-->inconclusive-->inconclusive,1,0
125,0,3,"rgba(255,128,0,0.2)",moderate-->inconclusive-->severe-->no_symptoms-->inconclusive,moderate-->inconclusive-->severe-->no_symptoms-->inconclusive,1,0
126,0,3,"rgba(255,128,0,0.2)",moderate-->inconclusive-->inconclusive-->inconclusive-->inconclusive,moderate-->inconclusive-->inconclusive-->inconclusive-->inconclusive,32,0
127,0,4,"rgba(255,0,0,0.2)",severe-->mild-->mild-->no_symptoms-->mild,severe-->mild-->mild-->no_symptoms-->mild,5,0
128,0,4,"rgba(255,0,0,0.2)",severe-->mild-->moderate-->no_symptoms-->moderate,severe-->mild-->moderate-->no_symptoms-->moderate,8,0
129,0,4,"rgba(255,0,0,0.2)",severe-->mild-->moderate-->followup_sensitivity-->moderate,severe-->mild-->moderate-->followup_sensitivity-->moderate,1,0
130,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->no_symptoms-->moderate,severe-->mild-->severe-->no_symptoms-->moderate,8,0
131,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->no_symptoms-->severe,severe-->mild-->severe-->no_symptoms-->severe,1,0
132,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->followup_sensitivity-->moderate,severe-->mild-->severe-->followup_sensitivity-->moderate,2,0
133,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->followup_efficiency-->moderate,severe-->mild-->severe-->followup_efficiency-->moderate,1,0
134,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->inconclusive-->inconclusive,severe-->mild-->severe-->inconclusive-->inconclusive,1,0
135,0,4,"rgba(255,0,0,0.2)",severe-->mild-->inconclusive-->inconclusive-->inconclusive,severe-->mild-->inconclusive-->inconclusive-->inconclusive,1,0
136,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->mild-->no_symptoms-->moderate,severe-->moderate-->mild-->no_symptoms-->moderate,11,0
137,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->mild-->followup_sensitivity-->moderate,severe-->moderate-->mild-->followup_sensitivity-->moderate,1,0
138,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->no_symptoms-->moderate,severe-->moderate-->moderate-->no_symptoms-->moderate,27,0
139,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->followup_sensitivity-->moderate,severe-->moderate-->moderate-->followup_sensitivity-->moderate,6,0
140,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->followup_efficiency-->moderate,severe-->moderate-->moderate-->followup_efficiency-->moderate,9,0
141,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->inconclusive-->inconclusive,severe-->moderate-->moderate-->inconclusive-->inconclusive,2,0
142,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->no_symptoms-->moderate,severe-->moderate-->severe-->no_symptoms-->moderate,34,0
143,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->no_symptoms-->severe,severe-->moderate-->severe-->no_symptoms-->severe,4,0
144,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->moderate,severe-->moderate-->severe-->followup_sensitivity-->moderate,9,0
145,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->severe,severe-->moderate-->severe-->followup_sensitivity-->severe,1,0
146,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->moderate,severe-->moderate-->severe-->followup_efficiency-->moderate,9,0
147,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->severe,severe-->moderate-->severe-->followup_efficiency-->severe,4,0
148,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->inconclusive-->inconclusive,severe-->moderate-->severe-->inconclusive-->inconclusive,2,0
149,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->inconclusive-->inconclusive-->inconclusive,severe-->moderate-->inconclusive-->inconclusive-->inconclusive,2,0
150,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->mild-->no_symptoms-->moderate,severe-->moderately_severe-->mild-->no_symptoms-->moderate,6,0
151,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,1,0
152,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->no_symptoms-->moderate,severe-->moderately_severe-->moderate-->no_symptoms-->moderate,33,0
153,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,10,0
154,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,12,0
155,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,2,0
156,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->moderate,severe-->moderately_severe-->severe-->no_symptoms-->moderate,38,0
157,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->severe,severe-->moderately_severe-->severe-->no_symptoms-->severe,11,0
158,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,22,0
159,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->severe,severe-->moderately_severe-->severe-->followup_sensitivity-->severe,5,0
160,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->moderate,severe-->moderately_severe-->severe-->followup_efficiency-->moderate,26,0
161,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->severe,severe-->moderately_severe-->severe-->followup_efficiency-->severe,11,0
162,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->inconclusive-->inconclusive,severe-->moderately_severe-->severe-->inconclusive-->inconclusive,2,0
163,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,10,0
164,0,4,"rgba(255,0,0,0.2)",severe-->severe-->mild-->no_symptoms-->severe,severe-->severe-->mild-->no_symptoms-->severe,4,0
165,0,4,"rgba(255,0,0,0.2)",severe-->severe-->mild-->followup_sensitivity-->severe,severe-->severe-->mild-->followup_sensitivity-->severe,1,0
166,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->no_symptoms-->severe,severe-->severe-->moderate-->no_symptoms-->severe,15,0
167,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_sensitivity-->severe,severe-->severe-->moderate-->followup_sensitivity-->severe,6,0
168,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_efficiency-->severe,severe-->severe-->moderate-->followup_efficiency-->severe,2,0
169,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->inconclusive-->inconclusive,severe-->severe-->moderate-->inconclusive-->inconclusive,1,0
